6558,usapl/AZ-2017-03,USAPL,2017-02-25,USA,AZ,,Tempe Classic
6559,usapl/AZ-2017-04,USAPL,2017-08-27,USA,AZ,,Sun Devil Classic
6560,usapl/AZ-2017-05,USAPL,2017-07-22,USA,AZ,,3rd Annual Route 66 Classic
6561,usapl/AZ-2017-06,USAPL,2017-11-11,USA,AZ,,Arizona Fall Classic
6562,usapl/AZ-2017-07,USAPL,2017-09-23,USA,AZ,,Apeman Strong Fest
6563,usapl/CA-2013-01,USAPL,2013-07-13,USA,CA,,2013 CA State Games
6564,usapl/CA-2013-02,USAPL,2013-11-02,USA,,,2013 So Cal Regional Championships
6565,usapl/CA-2014-01,USAPL,2014-07-12,USA,CA,,2014 California State Games
6566,usapl/CA-2014-02,USAPL,2014-02-15,USA,CA,,2014 California State Championships
6567,usapl/CA-2014-03,USAPL,2014-11-08,USA,CA,,2014 CA Fall Classic
6568,usapl/CA-2015-01,USAPL,2015-04-11,USA,CA,,2015 CA State Championship
6569,usapl/CA-2015-02,USAPL,2015-05-23,USA,CA,Mountain View,Boss of NorCal
6570,usapl/CA-2015-03,USAPL,2015-07-18,USA,CA,,CA State Games Powerlifting
6571,usapl/CA-2015-04,USAPL,2015-06-27,USA,CA,,NorCal Open
6572,usapl/CA-2015-05,USAPL,2015-11-14,USA,CA,,2015 Fall Classic/SoCal Regional
6573,usapl/CA-2015-06,USAPL,2015-12-05,USA,CA,Sacramento,NorCal Regional Championships
6574,usapl/CA-2015-07,USAPL,2015-09-12,USA,CA,,2015 CA Barbell LCQ
6575,usapl/CA-2016-01,USAPL,2016-02-28,USA,CA,,2016 Spartan Raw Championships
6576,usapl/CA-2016-02,USAPL,2016-03-19,USA,CA,,2016 Brand X Method youth/teen/junior Showdown
6577,usapl/CA-2016-03,USAPL,2016-04-16,USA,CA,,2016 California State Championships
6578,usapl/CA-2016-04,USAPL,2016-05-14,USA,CA,Mountain View,Boss of NorCal II
6579,usapl/CA-2016-05,USAPL,2016-09-24,USA,CA,Mountain View,Boss of NorCal 3
6580,usapl/CA-2016-06,USAPL,2016-04-02,USA,CA,,2016 Midtown Spring Fling
6581,usapl/CA-2016-07,USAPL,2016-07-16,USA,CA,,2016 California State Games
6582,usapl/CA-2016-08,USAPL,2016-08-13,USA,CA,Laguna Niguel,Juggernaut Summer Showdown
6583,usapl/CA-2016-09,USAPL,2016-09-17,USA,CA,Poway,2016 Right to Bear Iron
6584,usapl/CA-2016-10,USAPL,2016-12-04,USA,CA,,2016 California Winter Classic
6585,usapl/CA-2017-01,USAPL,2017-02-19,USA,CA,,2017 Brand X Method Teen Junior Championship
6586,usapl/CA-2017-02,USAPL,2017-01-22,USA,CA,,Juggernaut Winter Open
6587,usapl/CA-2017-03,USAPL,2017-01-29,USA,CA,,2017 Spartan Open
6588,usapl/CA-2017-04,USAPL,2017-05-27,USA,CA,Mountain View,Boss of NorCal 4
6589,usapl/CA-2017-05,USAPL,2017-11-11,USA,CA,Mountain View,Boss of NorCal V
6590,usapl/CA-2017-06,USAPL,2017-07-15,USA,CA,,CA State Games & USA Masters Games
6591,usapl/CA-2017-07,USAPL,2017-04-29,USA,CA,,2017 California State Championship
6592,usapl/CA-2017-08,USAPL,2017-06-10,USA,CA,,NorCal Open
6593,usapl/CA-2017-09,USAPL,2017-09-09,USA,CA,Santa Cruz,Santa Cruz Strength Fall Classic
6594,usapl/CA-2017-10,USAPL,2017-10-07,USA,CA,,Humanity Open
6595,usapl/CA-2017-11,USAPL,2017-08-20,USA,CA,,Juggernaut Summer Open
6596,usapl/CA-2017-12,USAPL,2017-12-16,USA,CA,,NorCal Winter Classic
6597,usapl/CA-2017-13,USAPL,2017-11-18,USA,CA,,Ferrigno Legacy
6598,usapl/CA-2018-01,USAPL,2018-01-13,USA,CA,Santa Cruz,LiftingLarge Open
6599,usapl/CO-2013-01,USAPL,2013-07-27,USA,CO,,2013 Rocky Mountain State Games
6600,usapl/CO-2013-02,USAPL,2013-10-26,USA,CO,,2013 Mile High Push Pull
6601,usapl/CO-2013-03,USAPL,2013-12-07,USA,CO,,2013 Colorado State Championships
6602,usapl/CO-2014-01,USAPL,2014-02-01,USA,CO,,2014 RMLC Championships
6603,usapl/CO-2014-02,USAPL,2014-03-09,USA,CO,,2014 Last Chance Qualifier
6604,usapl/CO-2014-04,USAPL,2014-07-26,USA,CO,,2014 Rocky Mountain State Games
6605,usapl/CO-2014-05,USAPL,2014-10-18,USA,CO,,Mile High Push Pull
6606,usapl/CO-2014-06,USAPL,2014-12-06,USA,CO,,Rocky Mountain Pro Bench
6607,usapl/CO-2015-01,USAPL,2015-02-14,USA,CO,,RMLC Raw Collegiate Invitational
6608,usapl/CO-2015-02,USAPL,2015-02-14,USA,,,2015 Youth Nationals
6609,usapl/CO-2015-03,USAPL,2015-02-15,USA,CO,,RMLC Championships
6610,usapl/CO-2015-04,USAPL,2015-07-25,USA,CO,,Rocky Mountain State Games
6611,usapl/CO-2015-05,USAPL,2015-12-05,USA,CO,,Colorado State Championships
6612,usapl/CO-2016-01,USAPL,2016-02-13,USA,CO,,2016 RMLC Championships
6613,usapl/CO-2016-02,USAPL,2016-07-30,USA,CO,,Rocky Mountain State Games
6614,usapl/CO-2016-03,USAPL,2016-09-25,USA,CO,Wheat Ridge,Colorado Fall Open
6615,usapl/CO-2016-04,USAPL,2016-12-02,USA,CO,,2016 Colorado State Championships
6616,usapl/CO-2017-01,USAPL,2017-02-11,USA,CO,,2017 Colorado State Championships
6617,usapl/CO-2017-02,USAPL,2017-04-29,USA,CO,,Gorilla Warfare
6618,usapl/CO-2017-03,USAPL,2017-07-30,USA,CO,,2017 Rocky Mountain State Games
6619,usapl/CO-2017-04,USAPL,2017-09-16,USA,CO,,2nd Annual Colorado Fall Open
6620,usapl/CO-2017-05,USAPL,2017-11-18,USA,CO,,2017 RMLC Championships
6621,usapl/CT-2014-01,USAPL,2014-05-04,USA,CT,,1st Annual Connecticut Spring Classic
6622,usapl/CT-2015-01,USAPL,2015-02-21,USA,CT,,CONNECTICUT NATURALLY HARDCORE CLASSIC
6623,usapl/CT-2015-04,USAPL,2015-11-07,USA,CT,,Connecticut Strength Sports Festival
6624,usapl/CT-2015-05,USAPL,2015-09-19,USA,CT,,TEF Meet
6625,usapl/CT-2016-01,USAPL,2016-02-27,USA,CT,,2016 Naturally Hardcore Classic
6626,usapl/CT-2016-02,USAPL,2016-05-07,USA,CT,,3rd Annual Connecticut Spring Classic
6627,usapl/CT-2016-03,USAPL,2016-09-11,USA,CT,Derby,Connecticut Last Show for Nationals
6628,usapl/CT-2016-04,USAPL,2016-10-08,USA,CT,Derby,Connecticut Bench Press Against Breast Cancer
6629,usapl/CT-2016-05,USAPL,2016-11-12,USA,CT,,Connecticut Deadlift Against Diabetes
6630,usapl/CT-2017-01,USAPL,2017-05-06,USA,CT,,Connecticut State Championships and Spring Classic
6631,usapl/CT-2017-02,USAPL,2017-02-18,USA,CT,,Connecticut Winter Invitational
6632,usapl/CT-2017-03,USAPL,2017-07-22,USA,CT,,Connecticut Summer Showdown
6633,usapl/CT-2017-04,USAPL,2017-10-28,USA,CT,,New England Showdown
6634,usapl/CT-2017-05,USAPL,2017-09-09,USA,CT,,Connecticut Fall Classic
6635,usapl/CT-2017-07,USAPL,2017-09-30,USA,CT,,CT Bench Press Against Breast Cancer
6636,usapl/CT-2018-01,USAPL,2018-01-13,USA,CT,,Connecticut Winter Classic
6637,usapl/DC-2017-01,USAPL,2017-04-01,USA,DC,,District Open
6638,usapl/DE-2017-01,USAPL,2017-04-30,USA,DE,,2017 Delaware State Championship
6639,usapl/DE-2017-02,USAPL,2017-10-29,USA,DE,,2017 Delaware Fall Classic
6640,usapl/FL-2013-03,USAPL,2013-07-08,USA,FL,,2013 Central Florida Open Powerlifting Championships
6641,usapl/FL-2014-01,USAPL,2014-03-15,USA,FL,,32nd Annual Florida State Powerlifting Championships
6642,usapl/FL-2014-02,USAPL,2014-05-24,USA,FL,,2014 Boynton Barbell Center Raw Open Championships
6643,usapl/FL-2014-03,USAPL,2014-06-14,USA,FL,,2014 Central Florida Open Powerlifting Championships
6644,usapl/FL-2014-04,USAPL,2014-11-16,USA,FL,,2014 Florida Collegiate
6645,usapl/FL-2015-01,USAPL,2015-03-14,USA,FL,,2015 Florida State Championships
6646,usapl/FL-2015-03,USAPL,2015-06-13,USA,FL,,36th Florida Sunshine Games
6647,usapl/FL-2015-04,USAPL,2015-07-25,USA,FL,,Central Florida Championship
6648,usapl/FL-2015-05,USAPL,2015-09-26,USA,FL,,9th Annual South Florida Open Powerlifting Championships
6649,usapl/FL-2015-06,USAPL,2015-10-25,USA,FL,,12th Annual Florida Collegiate Powerlifting Championship
6650,usapl/FL-2015-07,USAPL,2015-04-26,USA,FL,,1st Annual North Florida Open Powerlifting Championships
6651,usapl/FL-2015-08,USAPL,2015-12-13,USA,FL,,2015 Southeastern USA Regional Championships
6652,usapl/FL-2016-01,USAPL,2016-03-20,USA,FL,,2016 Orlando Open Championships
6653,usapl/FL-2016-02,USAPL,2016-05-14,USA,FL,,2nd Annual Boynton Barbell Raw Powerlifting Championship
6654,usapl/FL-2016-03,USAPL,2016-05-28,USA,FL,,35th Annual Florida State Powerlifting Championship
6655,usapl/FL-2016-04,USAPL,2016-06-11,USA,FL,,37th Annual Sunshine State Games
6656,usapl/FL-2016-05,USAPL,2016-07-23,USA,FL,,5th Annual Central Florida Powerlifting Championships
6657,usapl/FL-2016-06,USAPL,2016-09-25,USA,FL,Davie,10th Annual South Florida Open Powerlifting Championships
6658,usapl/FL-2016-08,USAPL,2016-11-20,USA,FL,,13th Annual Florida Collegiate Powerlifting Championships
6659,usapl/FL-2017-01,USAPL,2017-01-21,USA,FL,,Boynton Barbell Center Powerlifting Championship
6660,usapl/FL-2017-02,USAPL,2017-03-26,USA,FL,,35th Annual Florida State Championships
6661,usapl/FL-2017-03,USAPL,2017-04-22,USA,FL,,Capital City Barbell Raw Powerlifting Championship
6662,usapl/FL-2017-04,USAPL,2017-06-03,USA,FL,,Gulf Breeze Open
6663,usapl/FL-2017-05,USAPL,2017-07-09,USA,FL,,6th Annual Central Florida Open Championships
6664,usapl/FL-2017-06,USAPL,2017-06-10,USA,FL,,Boynton Barbell Center Invitational
6665,usapl/FL-2017-07,USAPL,2017-09-03,USA,FL,,Florida Last Chance Qualifier
6666,usapl/FL-2017-08,USAPL,2017-09-30,USA,FL,,14th Annual Florida Collegiate Championships
6667,usapl/FL-2017-09,USAPL,2017-12-16,USA,FL,Orlando,2nd Annual Orlando Open Championships
6668,usapl/FL-2018-01,USAPL,2018-01-13,USA,FL,,Boynton Barbell Center Championship
6669,usapl/GA-2013-01,USAPL,2013-04-06,USA,GA,,2013 GA Spring Open
6670,usapl/GA-2013-02,USAPL,2013-04-20,USA,GA,,Powerlifting for Pink
6671,usapl/GA-2013-03,USAPL,2013-08-10,USA,GA,,Powerlifting for Pups
6672,usapl/GA-2013-04,USAPL,2013-11-09,USA,,,2013 Georgia & Southern States
6673,usapl/GA-2013-06,USAPL,2013-12-07,USA,GA,,Border Bash
6674,usapl/GA-2014-01,USAPL,2014-01-25,USA,GA,,GA Winter Classic & Single Ply Invitational
6675,usapl/GA-2014-02,USAPL,2014-04-05,USA,GA,,Georgia Spring Open
6676,usapl/GA-2014-03,USAPL,2014-05-10,USA,GA,,Border Bash & Southeastern High School State Wars
6677,usapl/GA-2014-04,USAPL,2014-08-09,USA,GA,,Powerlifting for Pups
6678,usapl/GA-2014-05,USAPL,2014-03-08,USA,GA,,Georgia High School State Championships
6679,usapl/GA-2014-07,USAPL,2014-06-28,USA,GA,,Powerlifting for Pink
6680,usapl/GA-2014-08,USAPL,2014-10-25,USA,GA,,2014 GA & Southern States BP & PL Championships
6681,usapl/GA-2015-01,USAPL,2015-02-28,USA,GA,,2015 Georgia Spring Open
6682,usapl/GA-2015-02,USAPL,2015-06-26,USA,GA,,Summer Showdown
6683,usapl/GA-2015-03,USAPL,2015-08-08,USA,GA,,Powerlifting For Pups
6684,usapl/GA-2015-04,USAPL,2015-11-07,USA,GA,,3rd Annual Powerlifting for Pink
6685,usapl/GA-2015-05,USAPL,2015-12-12,USA,GA,,Georgia & Southern States
6686,usapl/GA-2016-01,USAPL,2016-02-13,USA,GA,,Citadel Nutrition Open
6687,usapl/GA-2016-02,USAPL,2016-04-02,USA,GA,,Georgia Spring Open
6688,usapl/GA-2016-03,USAPL,2016-05-07,USA,GA,,Lift for Life
6689,usapl/GA-2016-04,USAPL,2016-06-10,USA,GA,,Summer Showdown
6690,usapl/GA-2016-05,USAPL,2016-08-13,USA,GA,,Powerlifting for Pups
6691,usapl/GA-2016-06,USAPL,2016-04-23,USA,GA,,Explosive Mechanics Day of Mayhem
6692,usapl/GA-2016-07,USAPL,2016-07-09,USA,GA,,Kilo Classic
6693,usapl/GA-2016-08,USAPL,2016-12-10,USA,GA,,Powerlifting for Pink
6694,usapl/GA-2016-09,USAPL,2016-09-11,USA,GA,Duluth,No Frills Quest Qualifier
6695,usapl/GA-2017-01,USAPL,2017-02-04,USA,GA,,Georgia High School State Championships
6696,usapl/GA-2017-02,USAPL,2017-02-04,USA,GA,,Georgia State Championships
6697,usapl/GA-2017-03,USAPL,2017-04-01,USA,GA,,Georgia Spring Open
6698,usapl/GA-2017-04,USAPL,2017-05-06,USA,GA,,2017 Atlanta Women's Open
6699,usapl/GA-2017-05,USAPL,2017-06-10,USA,GA,,Dirty South Bench Press and Deadlift Challenge
6700,usapl/GA-2017-06,USAPL,2017-07-08,USA,GA,,5 Bar Showdown
6701,usapl/GA-2017-07,USAPL,2017-11-11,USA,GA,,Savage Open
6702,usapl/GA-2017-08,USAPL,2017-09-16,USA,GA,,Powerlifting For Pups
6703,usapl/GA-2017-09,USAPL,2017-08-27,USA,GA,,Bring A Volunteer Last Minute Qualifier
6704,usapl/GA-2018-05,USAPL,2018-01-20,USA,GA,,Atlanta Winter Smash
6705,usapl/HI-2016-01,USAPL,2016-04-30,USA,HI,,2016 Island Qualifier
6706,usapl/IA-2014-01,USAPL,2014-03-08,USA,IA,,2014 WOODWARD ACADEMY INVITATIONAL
6707,usapl/IA-2014-02,USAPL,2014-10-25,USA,IA,,Best of the Midwest
6708,usapl/IA-2015-01,USAPL,2015-01-17,USA,IA,,Iowa Open
6709,usapl/IA-2015-02,USAPL,2015-03-14,USA,IA,,Woodward Academy High School Open
6710,usapl/IA-2016-01,USAPL,2016-02-20,USA,IA,,Woodward Academy High School Meet
6711,usapl/IA-2016-02,USAPL,2016-07-30,USA,IA,,2016 Iowa State Open
6712,usapl/IA-2017-01,USAPL,2017-01-21,USA,IA,,2017 Des Moines Metro Classic
6713,usapl/IA-2017-02,USAPL,2017-03-04,USA,IA,,Quad City Throw Down
6714,usapl/IA-2017-03,USAPL,2017-07-08,USA,IA,,2017 Iowa State Championship
6715,usapl/IA-2017-04,USAPL,2017-03-11,USA,IA,,2017 Woodward Academy High School Invitational
6716,usapl/IA-2017-05,USAPL,2017-06-17,USA,IA,,Quad Cities Summer Blastoff
6717,usapl/IA-2017-06,USAPL,2017-11-19,USA,IA,,Quad City Iron Thriller
6718,usapl/ID-2014-01,USAPL,2014-05-24,USA,ID,,2014 Annual Idaho Spring Classic Raw Powerlifting Championships
6719,usapl/ID-2014-02,USAPL,2014-12-13,USA,ID,,2014 Idaho State Open/High School Championships
6720,usapl/ID-2015-01,USAPL,2015-05-23,USA,ID,,Idaho Raw Classic
6721,usapl/ID-2015-02,USAPL,2015-12-12,USA,ID,,2015 Idaho State Powerlifting Championships
6722,usapl/ID-2016-01,USAPL,2016-06-04,USA,ID,,Bodybuilding.com Fit Expo Pro Deadlift
6723,usapl/ID-2016-02,USAPL,2016-08-27,USA,ID,,M'powered Raw Ruckus
6724,usapl/ID-2016-03,USAPL,2016-05-28,USA,ID,,Idaho RAW Classic
6725,usapl/ID-2016-04,USAPL,2016-12-03,USA,ID,,Winter Wars
6726,usapl/ID-2017-01,USAPL,2017-02-25,USA,ID,,Idaho State Championships
6727,usapl/ID-2017-02,USAPL,2017-06-03,USA,ID,,BFE Classic
6728,usapl/ID-2017-04,USAPL,2017-07-08,USA,ID,,NW Regionals Last Chance Qualifier
6729,usapl/ID-2017-05,USAPL,2017-11-11,USA,ID,,Winter Wars 2017
6730,usapl/IL-2014-02,USAPL,2014-05-17,USA,IL,,Illinois State/ Great Rivers Open
6731,usapl/IL-2014-03,USAPL,2014-11-15,USA,IL,,2014 MO Rivers Edge
6732,usapl/IL-2015-01,USAPL,2015-04-25,USA,IL,,2015 Illinois States and Great Rivers Open
6733,usapl/IL-2015-02,USAPL,2015-11-07,USA,IL,,2015 Battle of Belleville
6734,usapl/IL-2015-03,USAPL,2015-10-25,USA,IL,,Windy City Open Raw Bench
6735,usapl/IL-2016-01,USAPL,2016-01-31,USA,IL,,Illinois Women's Raw Open & Bench
6736,usapl/IL-2016-02,USAPL,2016-03-06,USA,IL,,Chicagoland Men's Open Power
6737,usapl/IL-2016-03,USAPL,2016-04-16,USA,IL,,All Midwest Raw Bench
6738,usapl/IL-2016-04,USAPL,2016-02-13,USA,IL,,2016 River's Edge
6739,usapl/IL-2016-05,USAPL,2016-04-30,USA,IL,,2016 Illinois State Championships
6740,usapl/IL-2016-06,USAPL,2016-09-18,USA,IL,Chicago,Windy City Raw Bench
6741,usapl/IL-2016-07,USAPL,2016-11-06,USA,IL,,Chicago Raw Novice
6742,usapl/IL-2016-08,USAPL,2016-12-10,USA,IL,,Beast of the Metro East
6743,usapl/IL-2017-01,USAPL,2017-02-12,USA,IL,,Illinois Women's Raw Open
6744,usapl/IL-2017-02,USAPL,2017-03-19,USA,IL,,Men's Chicagoland Raw Open
6745,usapl/IL-2017-03,USAPL,2017-04-30,USA,IL,,2017 All Midwest Bench and Deadlift
6746,usapl/IL-2017-04,USAPL,2017-01-15,USA,IL,,Illinois Collegiate Powerlifting Meet
6747,usapl/IL-2017-06,USAPL,2017-05-06,USA,IL,,Illinois State Meet 2017
6748,usapl/IL-2017-07,USAPL,2017-11-05,USA,IL,,2017 Chicagoland Women's Raw Novice
6749,usapl/IL-2017-08,USAPL,2017-12-17,USA,IL,,Chicagoland Men's Raw Novice
6750,usapl/IL-2017-09,USAPL,2017-11-11,USA,IL,,The Beast of the Metro East
6751,usapl/IN-2013-01,USAPL,2013-10-12,USA,IN,Fort Wayne,Indiana Powerfest
6752,usapl/IN-2014-01,USAPL,2014-05-10,USA,IN,,2014 Hoosier Open
6753,usapl/IN-2015-01,USAPL,2015-09-15,USA,IN,,Warrior Closed
6754,usapl/IN-2016-01,USAPL,2016-04-02,USA,IN,,Southern Indiana Spring Classic
6755,usapl/IN-2016-02,USAPL,2016-09-10,USA,IN,,Southern Indiana Fall Raw Classic
6756,usapl/IN-2017-01,USAPL,2017-06-24,USA,IN,,Northern Indiana Bench & Deadlift Championships
6757,usapl/KS-2014-01,USAPL,2014-05-31,USA,KS,,2014 KANSAS HEAVY METAL
6758,usapl/KS-2015-01,USAPL,2015-06-06,USA,KS,,KS Heavy Metal Open
6759,usapl/KS-2015-02,USAPL,2015-12-05,USA,KS,,Kansas State Open
6760,usapl/KS-2016-01,USAPL,2016-06-04,USA,KS,,Kansas Heavy Metal Open
6761,usapl/KS-2016-02,USAPL,2016-09-17,USA,KS,Lawrence,Best in the Midwest Raw Deadlift Challenge
6762,usapl/KS-2016-03,USAPL,2016-12-03,USA,KS,,Kansas State Open
6763,usapl/KS-2017-01,USAPL,2017-06-03,USA,KS,,Kansas Heavy Metal Open
6764,usapl/KS-2017-02,USAPL,2017-09-16,USA,KS,,Kansas Klassic
6765,usapl/KS-2017-03,USAPL,2017-12-02,USA,KS,,Kansas State Championship
6766,usapl/KY-2017-01,USAPL,2017-01-28,USA,KY,,Kentucky Open Raw Championship
6767,usapl/KY-2017-02,USAPL,2017-09-17,USA,KY,,Supertotal Weekend
6768,usapl/KY-2017-03,USAPL,2017-06-24,USA,KY,,Kentucky State Raw Champs
6769,usapl/LA-2014-01,USAPL,2014-01-18,USA,LA,,LOUISIANA STATE POWERLIFTING CHAMPIONSHIP
6770,usapl/LA-2014-02,USAPL,2014-02-21,USA,LA,,LaTech Collegiate Qualifer
6771,usapl/LA-2014-03,USAPL,2014-02-07,USA,LA,,Lutcher High School Nationals Qualifier
6772,usapl/LA-2014-04,USAPL,2014-07-12,USA,LA,,LOUISIANA SUMMER CLASSIC
6773,usapl/LA-2014-05,USAPL,2014-03-08,USA,LA,,Covington Qualifier
6774,usapl/LA-2014-06,USAPL,2014-03-22,USA,LA,,CAJUN PRIDE
6775,usapl/LA-2014-07,USAPL,2014-04-26,USA,LA,,2014 PATRIOT QUALIFIER
6776,usapl/LA-2014-08,USAPL,2014-11-15,USA,LA,,LOUISIANA COLLEGIATE REGIONALS
6777,usapl/LA-2015-01,USAPL,2015-01-10,USA,LA,,2015 LOUISIANA STATE POWERLIFTING CHAMPIONSHIP
6778,usapl/LA-2015-02,USAPL,2015-02-13,USA,LA,,La Tech Collegiate Qualifier
6779,usapl/LA-2015-03,USAPL,2015-03-22,USA,LA,,Cajun pride
6780,usapl/LA-2015-04,USAPL,2015-07-18,USA,LA,,2015 Louisiana Summer Classic
6781,usapl/LA-2015-05,USAPL,2015-05-23,USA,LA,,Battle of Legends
6782,usapl/LA-2015-06,USAPL,2015-03-11,USA,LA,,Covington Qualifier
6783,usapl/LA-2015-08,USAPL,2015-11-21,USA,LA,,Louisiana Open & Collegiate Regionals
6784,usapl/LA-2015-10,USAPL,2015-12-26,USA,LA,,Legends' Iron Christmas
6785,usapl/LA-2015-11,USAPL,2015-12-05,USA,LA,,La Tech Collegiate Qualifier
6786,usapl/LA-2016-01,USAPL,2016-01-16,USA,LA,,2016 Louisiana State Championship
6787,usapl/LA-2016-02,USAPL,2016-03-26,USA,LA,,Pelican State Open and National Meet Qualifier
6788,usapl/LA-2016-03,USAPL,2016-02-13,USA,LA,,South Louisiana Qualifier
6789,usapl/LA-2016-04,USAPL,2016-07-16,USA,LA,,Louisiana Summer Classic
6790,usapl/LA-2016-05,USAPL,2016-05-14,USA,LA,,2016 Louisiana State Games
6791,usapl/LA-2016-06,USAPL,2016-03-12,USA,LA,,2016 Cajun Pride
6792,usapl/LA-2016-07,USAPL,2016-02-14,USA,LA,,Cenla High School Qualifying Meet
6793,usapl/LA-2016-08,USAPL,2016-11-19,USA,LA,,Abbeville Open & Louisiana Collegiate Championship
6794,usapl/LA-2016-09,USAPL,2016-09-04,USA,LA,,New Orleans Invitational
6795,usapl/LA-2016-10,USAPL,2016-12-10,USA,LA,,La Tech Intersquad Meet
6796,usapl/LA-2017-01,USAPL,2017-02-18,USA,LA,,Pelican State Open & Free High School Qualifier
6797,usapl/LA-2017-02,USAPL,2017-05-06,USA,LA,,2017 LA State Games
6798,usapl/LA-2017-03,USAPL,2017-01-14,USA,LA,,2017 Louisiana State Championship
6799,usapl/LA-2017-04,USAPL,2017-03-09,USA,LA,,New Orleans Invitational
6800,usapl/LA-2017-05,USAPL,2017-11-18,USA,LA,,2017 Abbeville Open and Collegiate Championships
6801,usapl/LA-2017-06,USAPL,2017-07-15,USA,LA,,2017 Louisiana Summer Classic
6802,usapl/LA-2017-07,USAPL,2017-02-04,USA,LA,,South Louisiana High School Qualifier
6803,usapl/LA-2017-08,USAPL,2017-03-11,USA,LA,,Cajun Pride National Qualifier
6804,usapl/LA-2017-09,USAPL,2017-03-12,USA,LA,,University Academy Qualifier
6805,usapl/LA-2017-10,USAPL,2017-06-24,USA,LA,,2017 Calcasieu Cup
6806,usapl/LA-2017-11,USAPL,2017-12-02,USA,LA,,Shreveport Showdown
6807,usapl/LA-2017-12,USAPL,2017-12-09,USA,LA,,LA Tech Rookie Meet
6808,usapl/LA-2018-01,USAPL,2018-01-13,USA,LA,,Louisiana State Meet
6809,usapl/MA-2013-05,USAPL,2013-11-17,USA,MA,,First Annual Raw Collegiate Cup
6810,usapl/MA-2014-01,USAPL,2014-01-20,USA,MA,,St. John's Classic
6811,usapl/MA-2014-03,USAPL,2014-01-11,USA,MA,,New England Open
6812,usapl/MA-2014-04,USAPL,2014-02-08,USA,MA,,Elite Sports & Fitness High School PL Open
6813,usapl/MA-2014-05,USAPL,2014-02-22,USA,MA,,Winter Classic
6814,usapl/MA-2014-06,USAPL,2014-03-09,USA,MA,,4th Annual Ryan Moore New England High School Championships
6815,usapl/MA-2014-07,USAPL,2014-11-15,USA,MA,,Raw Collegiate Cup
6816,usapl/MA-2014-08,USAPL,2014-11-22,USA,MA,,2014 New England Open PL Championships
6817,usapl/MA-2015-01,USAPL,2015-03-15,USA,MA,,5th Annual Ryan Moore N.E. Open High School Championships
6818,usapl/MA-2015-04,USAPL,2015-02-28,USA,MA,,Winter Classic
6819,usapl/MA-2016-01,USAPL,2016-01-16,USA,MA,,St. John's High School Classic and Worcester Open
6820,usapl/MA-2016-02,USAPL,2016-02-27,USA,MA,,Winter Classic
6821,usapl/MA-2016-03,USAPL,2016-03-13,USA,MA,,6th Annual Ryan Moore New England Open High School Championship
6822,usapl/MA-2016-04,USAPL,2016-02-07,USA,MA,,3rd Annual Elite Sports & Fitness High School Open
6823,usapl/MA-2017-01,USAPL,2017-01-14,USA,MA,,Worcester Open
6824,usapl/MA-2017-02,USAPL,2017-03-12,USA,MA,,7th Annual Ryan Moore New England States Open High School Championshp
6825,usapl/MA-2017-03,USAPL,2017-02-25,USA,MA,,5th Annual Winter Classic
6826,usapl/MA-2017-04,USAPL,2017-02-12,USA,MA,,4th Annual Elite High School Cup
6827,usapl/MA-2017-05,USAPL,2017-11-12,USA,MA,,Raw Collegiate Cup
6828,usapl/MA-2017-06,USAPL,2017-07-15,USA,MA,,2017 Massachusetts Quickie Qualifier
6829,usapl/MA-2017-07,USAPL,2017-12-02,USA,MA,,2017 New England Open
6830,usapl/MA-2017-XA,USAPL,2017-01-14,USA,MA,,St John's High School Raw Classic
6831,usapl/MA-2018-02,USAPL,2018-01-13,USA,MA,,5th Annual Saint John's Raw High School Classic
6832,usapl/MA-2018-03,USAPL,2018-01-14,USA,MA,,3rd Annual Worcester Open
6833,usapl/MD-2014-01,USAPL,2014-04-12,USA,MD,,2014 Equinox Open
6834,usapl/MD-2014-02,USAPL,2014-06-14,USA,MD,,2014 Colosseum Push-Pull
6835,usapl/MD-2014-03,USAPL,2014-08-03,USA,MD,,2014 SSPT INVITATIONAL POWERLIFTING CHAMPIONSHIPS
6836,usapl/MD-2014-04,USAPL,2014-11-01,USA,MD,,2014 Maryland State Powerlifting Championship
6837,usapl/MD-2014-05,USAPL,2014-12-06,USA,MD,,Army-Navy Powerlifting Meet
6838,usapl/MD-2015-01,USAPL,2015-03-21,USA,MD,,EASTERN REGIONALS
6839,usapl/MD-2015-02,USAPL,2015-07-11,USA,MD,,Baltimore Raw Open
6840,usapl/MD-2015-03,USAPL,2015-02-28,USA,MD,,Navy Meet
6841,usapl/MD-2015-04,USAPL,2015-05-30,USA,MD,,Syke Out Classic
6842,usapl/MD-2015-05,USAPL,2015-04-11,USA,MD,,2015 Equinox Open
6843,usapl/MD-2015-06,USAPL,2015-07-19,USA,MD,,SSPT Invitational
6844,usapl/MD-2015-07,USAPL,2015-04-18,USA,MD,,Terrapin Invitational
6845,usapl/MD-2015-08,USAPL,2015-09-20,USA,MD,,2015 Colosseum Clash
6846,usapl/MD-2015-09,USAPL,2015-11-21,USA,MD,,Maryland State Championship
6847,usapl/MD-2016-01,USAPL,2016-01-30,USA,MD,,Athens Winter Showdown
6848,usapl/MD-2016-02,USAPL,2016-03-05,USA,MD,,2016 Terrapin Open
6849,usapl/MD-2016-03,USAPL,2016-03-19,USA,MD,,Eastern Bench Open
